Animal1,Animal2,weights
baboon,woodpecker,0.638298209
baboon,yak,0
baboon,zebra,0.483646064
badger,albatross,0.32606123
badger,alligator,0.705986296
badger,ant,0.368862376
badger,antelope,0.453359145
badger,baboon,0.505920511
badger,badger,1
badger,barracuda,0.369040751
badger,bat,0.366693676
badger,bear,0.526750201
badger,beaver,0.713619286
badger,bee,0.401963628
badger,beetle,0.447686727
badger,bison,0.778366041
badger,blackbird,0.142594448
badger,boa,0
badger,bonobo,0.389471451
badger,buffalo,0.64372511
badger,bumblebee,0.585186502
badger,butterfly,0.354277586
badger,caiman,0.240146922
badger,camel,0.604193466
badger,canary,0.467816723
badger,carp,0.386400271
badger,cat,0.438798866
badger,caterpillar,0.602952428
badger,catfish,0.452345616
badger,centipede,0.401134493
badger,chameleon,0.394812181
badger,chicken,0.568582902
badger,chimpanzee,0.524253869
badger,chipmunk,0.309291417
badger,cockroach,0.420260482
badger,cod,0.393295948
badger,cow,0.548836088
badger,coyote,0.475302402
badger,crab,0.632564785
badger,crocodile,0.575879801
badger,crow,0.507766831
badger,cuttlefish,0.50389951
badger,deer,0.637515882
badger,dingo,0.747403104
badger,dog,0.547162215
badger,dolphin,0.690876595
badger,donkey,0.672510349
badger,dove,0.217517613
badger,dragonfly,0.426900404
badger,duck,0.665134447
badger,eagle,0.695538982
badger,eel,0.178157358
badger,elephant,0.648726579
badger,elk,0.22876744
badger,emu,0.392972251
badger,falcon,0.487229803
badger,finch,0.57135632
badger,flamingo,0.383563485
badger,flea,0.680396754
badger,fly,0.345441937
badger,fox,0.434509289
badger,frog,0.481103199
badger,gazelle,0.468069728
badger,gecko,0.544009872
badger,gibbon,0.392386631
badger,giraffe,0.651583147
badger,goat,0.65678478
badger,goldfish,0.472866538
badger,goose,0.56537889
badger,gorilla,0.560960141
badger,grasshopper,0.702390892
badger,hamster,0.29594016
badger,hare,0
badger,hawk,0.59563403
badger,hedgehog,0.360682933
badger,horse,0.67805592
badger,hyena,0.327485163
badger,jaguar,0.46579379
badger,jellyfish,0.488905827
badger,kangaroo,0.586770169
badger,kiwi,0.544945558
badger,koala,0.458060528
badger,ladybug,0.363555091
badger,lemur,0.397820076
badger,lemming,0.387832745
badger,leopard,0.443263648
badger,lion,0.474881823
badger,lizard,0.501845882
badger,lobster,0.613864002
badger,mammoth,0.616382577
badger,mink,0.554544559
badger,mole,0.370124879
badger,mongoose,0.505563477
badger,monkey,0.503005701
badger,moose,0.738657128
badger,moth,0.475762306
badger,mouse,0.276704832
badger,mule,0.207005077
badger,nightingale,0.335824045
badger,nymph,0.234199102
badger,octopus,0.554685849
badger,okapi,0.277144556
badger,ostrich,0.595823541
badger,otter,0.554026505
badger,owl,0.382449926
badger,oyster,0.688439997
badger,panda,0.343238369
badger,panther,0.712673352
badger,parakeet,0.48189866
badger,parrot,0.62969405
badger,peacock,0.488850875
badger,pelican,0.558793974
badger,penguin,0.547050169
badger,pig,0.66366434
badger,pigeon,0.440359803
badger,piranha,0.186644279
badger,platypus,0.519138601
badger,pony,0.376887668
badger,poodle,0.548783933
badger,prawn,0.628784496
badger,puma,0.360215465
badger,python,0.499496019
badger,rabbit,0.467957107
badger,racoon,0.355108685
badger,rat,0.526577168
badger,rattlesnake,0.695285343
badger,raven,0.402562255
badger,reindeer,0.417733552
badger,rhinoceros,0.453617478
badger,robin,0.418063614
badger,rooster,0.18212794
badger,salamander,0.319368537
badger,salmon,0.592558522
badger,scallop,0.561573421
badger,scorpion,0.505513183
badger,seal,0.724575443
badger,shark,0.562459909
badger,sheep,0.67309928
