[run number],threshold,person1,person2,[step],words-said
6179,0.2,animals_wikipedia.csv,animals_twitter.csv,47,[dove elk rattlesnake kangaroo cat bear horse pig swallow falcon tiger leopard piranha alligator beetle spider frog parrot dog kiwi squid termite shrimp catfish barracuda nymph ladybug goat hyena crab caterpillar gecko rat bee jellyfish toucan mole moth snail mouse chicken wasp stingray mammoth rabbit walrus bonobo mouse]
6180,0.3,animals_wikipedia.csv,animals_twitter.csv,9,[walrus chipmunk raven turtle camel mammoth deer crocodile platypus mammoth]
6181,0.1,animals_gigaword.csv,animals_wikipedia.csv,33,[parakeet parrot cuttlefish rhinoceros jaguar python panther pelican swan lion badger fox mink hedgehog mammoth dog squirrel seal pig stork elephant tarantula caterpillar rooster tortoise beaver swallow butterfly lobster spider caiman goose falcon beaver]
6182,0.2,animals_gigaword.csv,animals_wikipedia.csv,57,[pigeon mink deer eel squid tarantula lion chameleon gecko tortoise cat dog cow bat duck panther kangaroo flamingo termite prawn elephant swan nightingale dove giraffe hyena cuttlefish stork chimpanzee walrus scallop trout zebra toad frog dragonfly tapir tiger shark catfish alligator bee robin raven hedgehog barracuda platypus otter salamander lobster dolphin jellyfish wasp crocodile ostrich bear gorilla platypus]
6184,0.1,animals_google.csv,animals_wikipedia.csv,79,[pig mammoth rhinoceros lizard elephant rabbit cow skunk stingray wombat tortoise flea duck toucan blackbird eagle mole owl ladybug shark frog albatross tarantula reindeer bison okapi giraffe panda beetle spider boa platypus dingo chameleon buffalo swan canary alligator dolphin cat cockroach baboon goat hamster dragonfly catfish moose puma ostrich koala mongoose falcon pelican penguin racoon parrot piranha fox camel wolf gibbon raven moth fly crab pigeon elk badger tapir peacock leopard tiger prawn dog pony kangaroo bear deer bee rabbit]
6183,0.3,animals_gigaword.csv,animals_wikipedia.csv,18,[gorilla tarantula owl giraffe rhinoceros hedgehog badger dingo toad woodpecker wombat platypus cockroach caiman parakeet baboon chimpanzee okapi giraffe]
6185,0.2,animals_google.csv,animals_wikipedia.csv,16,[scallop trout wasp platypus snail whale swan elk puma pig hamster pony lizard eel sparrow dingo elk]
6186,0.3,animals_google.csv,animals_wikipedia.csv,31,[coyote beaver buffalo bison duck chicken kangaroo mole weasel chameleon tortoise shark zebra stingray scorpion eagle woodpecker pigeon snail scallop lobster ladybug gibbon finch squirrel mouse rat poodle toad frog nymph tortoise]
6187,0.1,animals_twitter.csv,animals_wikipedia.csv,37,[sparrow squid racoon python octopus pony squirrel gibbon pelican goose poodle ant cod antelope chameleon frog cuttlefish mongoose okapi carp peacock emu barracuda platypus fox owl cockroach eel lemur tortoise ladybug jellyfish woodpecker wasp shark coyote lizard coyote]
6188,0.2,animals_twitter.csv,animals_wikipedia.csv,33,[parrot toad rhinoceros dragonfly poodle mule scallop cuttlefish dolphin elephant crocodile dingo badger camel cow swan gorilla leopard monkey tortoise chameleon cockroach lemur cat pelican platypus fly blackbird raven koala skunk panther wasp raven]
6189,0.3,animals_twitter.csv,animals_wikipedia.csv,22,[falcon tiger sheep chicken shark coyote catfish toad grasshopper spider oyster alligator tortoise bonobo shrimp walrus hawk leopard wolf dove elk bear catfish]
6190,0.1,animals_wikipedia.csv,animals_wikipedia.csv,54,[rooster coyote kiwi baboon squirrel ostrich turkey moth eel centipede chameleon sparrow lizard mole owl camel shrimp panda ant zebra duck lion beetle donkey pig emu rhinoceros salmon wasp butterfly eagle dove oyster pelican crow skunk fly crab koala wombat chipmunk dingo panther chicken catfish platypus goldfish tortoise dolphin whale crocodile reindeer kangaroo lemming dingo]
6191,0.2,animals_wikipedia.csv,animals_wikipedia.csv,36,[monkey wolf chameleon stingray giraffe ostrich snake panther rattlesnake dog reindeer moose toad wombat mink jellyfish swallow chicken albatross elephant dragonfly rabbit chipmunk baboon gazelle woodpecker hamster kiwi stork dingo python hyena lion mongoose tapir antelope elephant]
6192,0.3,animals_wikipedia.csv,animals_wikipedia.csv,43,[hyena reindeer wombat weasel scorpion alligator leopard whale elephant okapi tortoise toad snake hedgehog cuttlefish stingray spider lizard prawn lobster cockroach chicken baboon zebra gorilla mongoose wolf swan goose hare badger pigeon hawk raven chipmunk platypus mouse chameleon boa caiman puma tapir salamander wolf]
6193,0.1,animals_gigaword.csv,animals_gigaword.csv,23,[octopus panther eagle jaguar catfish rooster cuttlefish racoon hyena lizard lobster lion koala snake reindeer gorilla skunk trout cod snail dove nightingale gecko cuttlefish]
6194,0.2,animals_gigaword.csv,animals_gigaword.csv,22,[albatross dragonfly tortoise koala hamster pig parrot goat hare moose elk mink rabbit chicken salmon sheep cow crow boa eagle raven weasel moose]
6195,0.3,animals_gigaword.csv,animals_gigaword.csv,2,[lemur wombat lemur]
6196,0.1,animals_google.csv,animals_gigaword.csv,103,[eagle snail weasel lizard badger centipede bee penguin sparrow stork boa butterfly goat goldfish nymph bonobo raven horse elephant dragonfly rabbit beaver rhinoceros panther panda bat wombat toucan cuttlefish walrus frog swallow cod squid wasp tarantula gorilla flea racoon puma cat sheep antelope leopard alligator gibbon squirrel okapi tapir donkey flamingo blackbird finch octopus starfish scallop ant toad scorpion camel kangaroo moose oyster crab python spider emu mule chimpanzee hamster koala tortoise nightingale gazelle coyote dog jellyfish mammoth falcon hyena caterpillar lemur pigeon woodpecker goose robin mouse chicken dingo termite monkey beetle prawn cow bear lobster trout eel tiger albatross seal elk whale toad]
6197,0.2,animals_google.csv,animals_gigaword.csv,18,[platypus goldfish piranha carp crab duck coyote pigeon otter alligator deer crocodile penguin panther gazelle ostrich sheep rhinoceros deer]
6198,0.3,animals_google.csv,animals_gigaword.csv,3,[oyster scallop robin]
6199,0.1,animals_twitter.csv,animals_gigaword.csv,77,[chameleon jellyfish moth termite pigeon sparrow wasp hawk cat bee ant frog snake kangaroo albatross starfish panther pony zebra grasshopper chimpanzee bat tiger scallop whale dove horse seal hamster antelope koala tortoise parrot rat swallow trout sheep bear giraffe elephant buffalo wolf chipmunk hyena rhinoceros snail coyote raven swan eagle rooster bumblebee duck peacock squirrel reindeer pig nymph platypus eel mink rattlesnake caiman salamander mammoth lobster ostrich otter nightingale toucan stork gibbon flamingo ladybug crocodile hare mouse duck]
6200,0.2,animals_twitter.csv,animals_gigaword.csv,14,[canary mole bumblebee bonobo deer cockroach finch parrot skunk chipmunk lion moose flamingo tarantula finch]
6201,0.3,animals_twitter.csv,animals_gigaword.csv,33,[bison giraffe rattlesnake toad snake catfish snail tortoise swan goose emu ostrich frog butterfly monkey cow starfish scallop seal walrus crab jellyfish octopus squid sheep lion mouse kangaroo parrot alligator flea rat owl tortoise]
6202,0.1,animals_wikipedia.csv,animals_gigaword.csv,48,[giraffe leopard stork donkey flea mink tiger tortoise emu pig badger reindeer lemming monkey skunk kangaroo fly albatross canary salamander frog finch tarantula wolf beaver nymph dolphin hyena crow otter rooster woodpecker dog duck ladybug shrimp mole goldfish yak trout fox peacock caterpillar scorpion wombat dingo racoon tapir kangaroo]
6203,0.2,animals_wikipedia.csv,animals_gigaword.csv,30,[whale bear chipmunk tapir parakeet eel rhinoceros goat beetle badger rabbit frog chameleon racoon dog horse swan jellyfish owl koala squirrel pig cockroach caiman swallow cat python dragonfly otter deer cockroach]
6204,0.3,animals_wikipedia.csv,animals_gigaword.csv,3,[parrot monkey toucan]
6205,0.1,animals_gigaword.csv,animals_google.csv,11,[scorpion woodpecker spider puma parrot flea alligator hedgehog octopus raven centipede hedgehog]
6206,0.2,animals_gigaword.csv,animals_google.csv,38,[gecko jellyfish cuttlefish termite alligator flamingo octopus chimpanzee rhinoceros tapir salamander panda cow grasshopper barracuda rattlesnake lizard snail eel cockroach chipmunk dolphin turtle duck shark goat leopard squid koala ladybug lemming centipede parakeet skunk owl spider catfish parrot chimpanzee]
6207,0.3,animals_gigaword.csv,animals_google.csv,22,[pelican cod salmon turkey chicken lobster whale wolf deer squirrel moose rat cow lizard jellyfish hedgehog badger raven eagle elephant mule horse deer]
6208,0.1,animals_google.csv,animals_google.csv,17,[giraffe crab trout bee emu yak turkey jellyfish swan puma frog canary lemur sparrow squirrel goose horse frog]
6209,0.2,animals_google.csv,animals_google.csv,27,[chicken lobster turtle hawk dolphin barracuda moth snail toucan frog finch tortoise stingray otter whale panda giraffe coyote flamingo salamander rat cockroach lion chipmunk crab goat dingo turtle]
6210,0.3,animals_google.csv,animals_google.csv,49,[lizard crow fox ant crocodile goose turtle okapi owl dingo lion leopard reindeer grasshopper gorilla rabbit salamander beetle gecko platypus tapir zebra hare spider python alligator elephant donkey mule cow ostrich rat koala tarantula octopus starfish panther bear elk bee termite wasp goldfish raven otter parrot ladybug frog boa fox]
6211,0.1,animals_twitter.csv,animals_google.csv,50,[wolf zebra oyster hare ant bonobo termite bee scallop jaguar cockroach eel lizard rhinoceros prawn salmon starfish pig weasel monkey gecko panther stingray toucan albatross owl puma blackbird centipede hamster dingo gazelle buffalo cow parrot robin barracuda rabbit platypus walrus camel butterfly badger yak rat fox mule rattlesnake spider kangaroo starfish]
6213,0.3,animals_twitter.csv,animals_google.csv,41,[cuttlefish wombat nightingale falcon stingray spider horse fox penguin bumblebee beaver goat mouse squirrel goldfish hare bat duck panther skunk tarantula turtle jellyfish prawn antelope lizard blackbird emu oyster whale peacock pigeon squid shark bee tapir crab swan python robin panda lizard]
6212,0.2,animals_twitter.csv,animals_google.csv,32,[rhinoceros tapir seal rabbit shark cuttlefish rattlesnake cat badger carp salmon tarantula turtle bonobo frog horse dog emu eagle octopus snail giraffe reindeer antelope pigeon blackbird parakeet raven goat peacock wasp trout octopus]
6214,0.1,animals_wikipedia.csv,animals_google.csv,41,[shrimp goldfish tiger cat wasp eel dog raven coyote dragonfly peacock turtle scallop flea boa spider jellyfish moth snake racoon mammoth salmon trout lobster baboon python stingray octopus leopard crow shark jaguar goat moose deer mink bumblebee hedgehog hare rat gazelle deer]
6215,0.2,animals_wikipedia.csv,animals_google.csv,45,[elephant jaguar giraffe mouse ant hare lion robin raven dolphin carp nymph rabbit tapir snail badger piranha beetle squirrel bonobo whale cuttlefish trout caiman sheep chicken chimpanzee donkey hamster bee termite tarantula caterpillar toad poodle sparrow bumblebee rattlesnake salamander buffalo moose dog chameleon lizard scorpion rattlesnake]
6216,0.3,animals_wikipedia.csv,animals_google.csv,24,[toucan jaguar hawk kangaroo alligator beaver pigeon frog cuttlefish caiman crocodile rooster monkey elephant cockroach gecko owl mongoose okapi flamingo bonobo antelope ostrich elk pigeon]
6217,0.1,animals_gigaword.csv,animals_twitter.csv,18,[platypus caterpillar skunk antelope hawk falcon toucan gecko giraffe cockroach koala wasp starfish bonobo rooster lobster duck hamster rooster]
6218,0.2,animals_gigaword.csv,animals_twitter.csv,20,[duck whale gorilla okapi chimpanzee finch zebra raven boa piranha catfish dog buffalo pelican ostrich racoon wombat camel goat goldfish goat]
6219,0.3,animals_gigaword.csv,animals_twitter.csv,28,[spider shrimp ostrich toad hamster baboon tortoise flea skunk beaver moose woodpecker ant buffalo deer cod whale wasp dragonfly stingray turtle bat fly lobster alligator hawk owl oyster lobster]
6220,0.1,animals_google.csv,animals_twitter.csv,13,[wombat dragonfly bat dog flea parakeet panda mink peacock rattlesnake wolf jaguar gazelle dragonfly]
6221,0.2,animals_google.csv,animals_twitter.csv,43,[poodle dove sparrow zebra beaver panther leopard jaguar cow duck prawn giraffe wasp puma goose canary snail raven eagle termite beetle pig rabbit butterfly woodpecker caiman bison baboon monkey rat gazelle mammoth tortoise squid barracuda lemur frog bumblebee catfish bee buffalo kangaroo python kangaroo]
6222,0.3,animals_google.csv,animals_twitter.csv,22,[scorpion beetle otter wolf frog albatross owl panther tarantula gibbon gecko mammoth lion monkey tiger puma woodpecker swan falcon scallop oyster dingo frog]
6223,0.1,animals_twitter.csv,animals_twitter.csv,41,[hedgehog ladybug beaver oyster turtle rattlesnake gazelle bison bumblebee goose wasp goldfish rhinoceros puma eagle ostrich cuttlefish termite wombat carp trout cockroach snake bear snail butterfly elk hamster squid reindeer robin chipmunk shark cow skunk giraffe bee tiger cat panther monkey beaver]
6224,0.2,animals_twitter.csv,animals_twitter.csv,48,[deer spider zebra cow scallop beaver rat tarantula dingo carp turtle squid snail puma bison moose mink platypus toucan shark eagle wombat salamander jellyfish gorilla goat dragonfly crab koala buffalo woodpecker peacock duck caterpillar dove reindeer elk falcon beetle toad snake swallow monkey bear shrimp butterfly canary centipede beetle]
6225,0.3,animals_twitter.csv,animals_twitter.csv,19,[pelican snake bear salmon sheep zebra emu ladybug frog prawn dolphin weasel pony lizard scorpion lobster hamster parakeet starfish lobster]
6226,0.1,animals_wikipedia.csv,animals_twitter.csv,17,[lobster moth alligator horse ostrich dragonfly octopus bear antelope kiwi toad tiger sheep whale lizard centipede catfish antelope]
6227,0.2,animals_wikipedia.csv,animals_twitter.csv,28,[monkey shark albatross zebra panda swan rattlesnake dragonfly cuttlefish centipede alligator lion rooster sheep prawn trout catfish buffalo moose elephant duck bee chipmunk pig hedgehog chimpanzee platypus mongoose dragonfly]
6228,0.3,animals_wikipedia.csv,animals_twitter.csv,8,[tortoise elk moose koala flamingo parakeet owl kangaroo koala]
6229,0.1,animals_gigaword.csv,animals_wikipedia.csv,21,[octopus ladybug caterpillar mole hyena ostrich lemming salmon shark panda koala piranha weasel crocodile cod leopard gazelle reindeer frog bonobo zebra piranha]
6230,0.2,animals_gigaword.csv,animals_wikipedia.csv,50,[alligator eel rat sheep elephant zebra reindeer racoon rooster octopus squid goldfish skunk hedgehog raven kiwi crab beetle owl donkey turtle wasp otter eagle bear baboon parrot ladybug cuttlefish caiman tortoise woodpecker toucan mouse rabbit swan nightingale finch frog lemming albatross ostrich peacock catfish carp chicken cat gorilla tapir pelican owl]
