[run number],threshold,person1,[step],words-said
862,0.1,animals_wikipedia.csv,33,[crocodile poodle goldfish piranha parrot alligator bee cockroach lobster spider wolf skunk monkey gecko pigeon duck barracuda bison grasshopper pig jaguar baboon mammoth snake ladybug racoon leopard squid rat swan catfish salamander rabbit skunk]
863,0.2,animals_wikipedia.csv,29,[piranha puma scorpion cat snake pig beaver tiger catfish cow woodpecker goose cockroach pigeon elk giraffe elephant moose bear monkey starfish koala grasshopper octopus bonobo crab toad weasel rat grasshopper]
864,0.3,animals_wikipedia.csv,23,[alligator dog gorilla mongoose bonobo chimpanzee mule camel toad pig horse ostrich catfish owl leopard eel chicken rat mole baboon duck cat pony ostrich]
865,0.1,animals_gigaword.csv,12,[lobster shark sparrow lion spider boa dingo nightingale kangaroo jellyfish baboon ostrich ostrich]
866,0.2,animals_gigaword.csv,21,[shark tiger rat skunk parrot boa scallop snake mongoose spider toucan chicken dingo gecko dragonfly frog lemur scorpion tapir gazelle hamster frog]
867,0.3,animals_gigaword.csv,18,[scorpion moth frog starfish salamander rattlesnake zebra eel coyote moose otter squirrel bison mule camel yak sheep elephant camel]
868,0.1,animals_google.csv,17,[jaguar kiwi beetle bee skunk bumblebee hamster whale elephant zebra catfish snail peacock hawk pigeon lemur wombat catfish]
869,0.2,animals_google.csv,11,[cockroach hedgehog badger owl tapir bison dog bee fox barracuda wasp cockroach]
870,0.3,animals_google.csv,16,[hedgehog dolphin lizard piranha cuttlefish crab frog dragonfly stingray barracuda wolf trout eel flamingo whale carp piranha]
871,0.1,animals_twitter.csv,24,[parrot rat boa panther tiger snake koala lobster bison gecko hawk peacock lemming hyena wombat rabbit goldfish otter duck raven sparrow lion goat toad rat]
872,0.2,animals_twitter.csv,25,[wasp stork caiman hyena ant centipede chicken duck shrimp mule emu rhinoceros parakeet gorilla cod lobster bear antelope donkey skunk piranha rat chameleon pig walrus ant]
873,0.3,animals_twitter.csv,30,[scorpion swallow dragonfly ostrich moose shrimp hyena turtle lemming rabbit grasshopper wolf weasel koala chimpanzee beaver elk leopard snake hamster reindeer sparrow bison chicken sheep elephant puma parrot monkey jaguar monkey]
874,0.1,animals_wikipedia.csv,27,[toad swallow crocodile cuttlefish deer dove scallop elk owl bonobo dog bear giraffe dragonfly snake sheep poodle boa yak nymph eagle elephant wombat okapi starfish gorilla racoon swallow]
875,0.2,animals_wikipedia.csv,35,[shrimp salmon bumblebee gorilla otter lion ostrich octopus albatross alligator skunk gazelle elephant prawn monkey sheep moose crow mink goat rooster rattlesnake flea swallow chimpanzee lizard hyena moth beetle toucan wasp beaver jellyfish weasel reindeer alligator]
876,0.3,animals_wikipedia.csv,6,[dolphin owl dove badger finch swan swan]
877,0.1,animals_gigaword.csv,23,[rhinoceros koala chameleon mink moose panther salamander badger beaver sparrow raven canary eel cat salmon lemming baboon parakeet squirrel stingray finch lizard weasel koala]
878,0.2,animals_gigaword.csv,11,[goat hyena beaver mammoth deer tapir mule caiman pigeon falcon duck goat]
879,0.3,animals_gigaword.csv,23,[ladybug crocodile ostrich dragonfly peacock swan goose platypus moose hamster tortoise tapir buffalo bison salamander sheep wolf badger chicken crow lobster salmon elk salmon]
880,0.1,animals_google.csv,16,[jaguar catfish parrot robin dolphin bumblebee pelican tapir lobster peacock koala flea gazelle emu wombat squirrel peacock]
881,0.2,animals_google.csv,27,[cat ostrich dingo platypus caterpillar alligator weasel raven nymph koala squid elk bat woodpecker duck giraffe albatross stork donkey dog baboon hamster python swan mouse kangaroo cow baboon]
882,0.3,animals_google.csv,18,[deer cat baboon goat hamster poodle rhinoceros buffalo camel turtle grasshopper pig rooster goldfish nymph ant salamander frog nymph]
883,0.1,animals_twitter.csv,35,[owl beetle sheep grasshopper reindeer butterfly seal tortoise rattlesnake emu leopard coyote alligator falcon blackbird mouse dog fly ostrich oyster hyena poodle prawn whale eagle koala dolphin wombat barracuda pig jellyfish snake camel tarantula squirrel fly]
884,0.2,animals_twitter.csv,30,[kiwi bumblebee cockroach duck swallow beaver goldfish crocodile giraffe bat badger oyster pig coyote gorilla camel hedgehog rat pigeon weasel jaguar goose alligator wolf mink rattlesnake squid cat flea cuttlefish crocodile]
885,0.3,animals_twitter.csv,24,[hedgehog tortoise giraffe antelope beaver alligator skunk walrus panther hawk bison whale salamander elephant ant wasp crab woodpecker scorpion pelican pig centipede piranha lion whale]
886,0.1,animals_wikipedia.csv,12,[albatross squirrel rabbit zebra catfish gibbon emu nightingale antelope poodle scorpion beaver squirrel]
887,0.2,animals_wikipedia.csv,31,[crocodile yak moth parrot sheep dove weasel mouse ostrich baboon owl trout swallow lion peacock rhinoceros goldfish camel tortoise pig bumblebee caiman turtle squirrel frog donkey goat lizard termite chipmunk kangaroo goat]
888,0.3,animals_wikipedia.csv,18,[dingo rhinoceros bonobo squirrel hedgehog bear swallow owl duck monkey chipmunk cow frog chicken panda goose badger puma hedgehog]
889,0.1,animals_gigaword.csv,13,[jellyfish cockroach gazelle centipede rhinoceros lion hedgehog skunk chipmunk moth termite lemur eel moth]
890,0.2,animals_gigaword.csv,12,[rabbit carp goldfish bat toad frog goose toucan leopard bonobo squirrel shark goose]
891,0.3,animals_gigaword.csv,0,[]
892,0.1,animals_google.csv,26,[moose donkey hare goose shark mammoth yak elephant chipmunk hedgehog goldfish rooster mole chameleon pig zebra moth blackbird koala salmon platypus giraffe crab pigeon seal parakeet donkey]
893,0.2,animals_google.csv,9,[rat hyena blackbird baboon hedgehog antelope parakeet mongoose leopard antelope]
894,0.3,animals_google.csv,23,[piranha wolf bison elk dragonfly snail eel rattlesnake frog goat leopard raven rat snake crow dolphin pigeon beaver badger bear deer nymph tiger bison]
895,0.1,animals_twitter.csv,32,[blackbird platypus pig tortoise turtle weasel lemming walrus gecko cockroach octopus goat hyena coyote grasshopper whale oyster toucan centipede albatross elephant seal woodpecker camel pelican kiwi eagle eel boa moose bear wombat eel]
896,0.2,animals_twitter.csv,18,[mammoth ant hyena blackbird ostrich raven pelican ladybug stork frog hamster wasp tapir moose badger squid python toad wasp]
897,0.3,animals_twitter.csv,22,[koala penguin lobster bear kiwi elk buffalo chameleon deer camel snake scorpion skunk alligator ladybug sheep flea dog elephant raven nightingale hyena ladybug]
898,0.1,animals_wikipedia.csv,30,[baboon cockroach kangaroo bison platypus raven caterpillar starfish cat sparrow fly goat shark tapir badger deer pigeon cow weasel dog albatross chimpanzee catfish goldfish spider wombat lobster sheep lemur frog catfish]
899,0.2,animals_wikipedia.csv,37,[dog platypus penguin frog dove pigeon blackbird wasp panda gecko wombat parrot squid mouse python pig lion finch mole kangaroo goat mammoth zebra lemur caiman swallow cockroach ladybug toucan albatross turtle grasshopper beetle butterfly swan caterpillar peacock squid]
901,0.1,animals_gigaword.csv,29,[ostrich shrimp boa deer caiman toucan grasshopper emu donkey kangaroo albatross toad cow antelope cat prawn pelican swallow elk scorpion trout canary mongoose sparrow badger parrot wasp squirrel python cat]
900,0.3,animals_wikipedia.csv,13,[lion rat gorilla hamster finch owl ant tarantula leopard goat chimpanzee poodle mink goat]
902,0.2,animals_gigaword.csv,9,[wombat kangaroo mole hedgehog grasshopper hamster centipede koala mouse hamster]
903,0.3,animals_gigaword.csv,0,[]
905,0.2,animals_google.csv,14,[falcon jaguar horse tiger rabbit duck elk hyena rhinoceros centipede wolf bison toucan pelican wolf]
904,0.1,animals_google.csv,20,[hedgehog crow mammoth hyena crab rooster hawk rabbit elk puma raven okapi cat goldfish otter bison frog fox lemming horse goldfish]
906,0.3,animals_google.csv,26,[bee beaver frog caterpillar wasp snake dingo rabbit rattlesnake prawn shark deer elephant squirrel sparrow bonobo falcon hyena wombat stork owl butterfly gorilla donkey toad lemur frog]
907,0.1,animals_twitter.csv,27,[squid gorilla koala eagle reindeer parrot catfish cow crocodile starfish panda goose chameleon dingo dog moth gecko parakeet wasp moose monkey prawn elk snail eel beetle ant eel]
908,0.2,animals_twitter.csv,30,[nymph scorpion parakeet albatross jellyfish goat tarantula ostrich kiwi grasshopper kangaroo chicken lion hamster moose sheep tiger mule falcon coyote chimpanzee pig cow rat donkey walrus hedgehog frog bumblebee poodle ostrich]
909,0.3,animals_twitter.csv,25,[elephant gorilla mongoose pelican rhinoceros ladybug camel donkey lobster whale hyena tortoise mink lemming parrot nightingale turtle flamingo cat skunk eagle octopus mouse jaguar hamster hamster]
910,0.1,animals_wikipedia.csv,47,[fly cat bumblebee dragonfly skunk caterpillar ant spider python bat parrot pig zebra lizard swallow puma frog bison dolphin squirrel baboon owl stingray platypus lemming mole stork leopard scorpion donkey crab gecko sparrow penguin wombat barracuda bonobo salmon kangaroo rattlesnake panda butterfly carp caiman swan wolf dove swan]
911,0.2,animals_wikipedia.csv,19,[bat cockroach moth mammoth nymph scallop chimpanzee poodle otter mongoose wombat centipede okapi gazelle shrimp turtle caiman skunk shark centipede]
912,0.3,animals_wikipedia.csv,0,[]
913,0.1,animals_gigaword.csv,10,[albatross chimpanzee prawn ladybug dolphin parrot monkey gorilla panda dove albatross]
914,0.2,animals_gigaword.csv,12,[wombat lemur starfish cat albatross rat woodpecker skunk gazelle baboon goldfish dove albatross]
915,0.3,animals_gigaword.csv,25,[rattlesnake rabbit prawn weasel ant cockroach catfish gorilla snake zebra goat dingo tiger cat tarantula crocodile turtle rhinoceros elk otter badger hare walrus baboon caiman badger]
916,0.1,animals_google.csv,27,[snail fly grasshopper deer monkey coyote wasp cockroach bear rooster lizard peacock hawk puma antelope racoon hare bonobo panther fox goat tapir termite tiger pigeon gorilla baboon tiger]
917,0.2,animals_google.csv,14,[crab elephant whale mink rhinoceros bison salmon python sparrow alligator turtle gorilla hamster monkey rhinoceros]
918,0.3,animals_google.csv,19,[goldfish frog skunk finch flea turtle pig robin mole racoon zebra python rabbit chameleon weasel ant panther lizard goose skunk]
919,0.1,animals_twitter.csv,29,[tiger cod hedgehog jellyfish hawk weasel chimpanzee turtle skunk pigeon eel rooster crocodile snake snail scallop reindeer antelope dingo racoon rabbit kiwi otter walrus lemur ant platypus wombat baboon hedgehog]
920,0.2,animals_twitter.csv,12,[stingray dingo shrimp ant snake hamster giraffe eel sheep coyote goldfish carp goldfish]
921,0.3,animals_twitter.csv,14,[duck monkey mule ant seal frog rooster parrot tiger platypus squirrel pony horse flea mule]
922,0.1,animals_wikipedia.csv,22,[skunk ant albatross walrus mongoose poodle stork cockroach toad pony chameleon rooster caiman lemur rabbit mule mouse flamingo reindeer okapi snake rhinoceros chameleon]
923,0.2,animals_wikipedia.csv,19,[wasp ladybug rat mink flamingo mole crocodile gorilla giraffe otter chicken trout zebra dolphin oyster stingray weasel hawk leopard dolphin]
924,0.3,animals_wikipedia.csv,20,[penguin koala baboon toucan platypus goose dragonfly caterpillar eagle snake coyote rooster dog beaver bison horse cat goat cow chicken snake]
925,0.1,animals_gigaword.csv,31,[caiman bat lemming lizard dolphin zebra salamander mongoose falcon rattlesnake wasp owl swallow goose crab bumblebee chameleon poodle gorilla dragonfly trout bear ant tarantula bison boa skunk goldfish parakeet bonobo hedgehog mongoose]
926,0.2,animals_gigaword.csv,30,[mole cuttlefish crocodile rat hyena chimpanzee wombat starfish python prawn pig tiger eagle dingo raven owl gecko turtle lizard bat fly crow dolphin catfish lemur shrimp snake panther jellyfish tarantula raven]
927,0.3,animals_gigaword.csv,21,[scallop walrus jellyfish squid piranha centipede grasshopper frog giraffe rhinoceros dragonfly weasel sparrow wombat falcon owl hamster monkey squirrel rabbit otter squid]
928,0.1,animals_google.csv,14,[panda cat baboon whale fox racoon rabbit rat gecko finch mongoose jellyfish hyena tortoise gecko]
929,0.2,animals_google.csv,11,[prawn yak mink rhinoceros woodpecker otter emu gazelle squirrel baboon sheep prawn]
930,0.3,animals_google.csv,30,[weasel cuttlefish goose salmon ant emu oyster tapir scallop tiger cod lobster prawn rabbit carp wolf shrimp jellyfish crocodile yak albatross mule baboon dingo pelican flamingo dragonfly walrus goldfish skunk lobster]
931,0.1,animals_twitter.csv,19,[trout dingo flea alligator jaguar owl sparrow bat mongoose rabbit nightingale elk lemming starfish moth kangaroo hedgehog chipmunk stork moth]
932,0.2,animals_twitter.csv,22,[rabbit antelope weasel oyster mongoose hawk chimpanzee grasshopper donkey panther coyote gazelle flamingo hamster swallow lobster lemming dolphin dragonfly buffalo parrot cow dragonfly]
933,0.3,animals_twitter.csv,19,[walrus chimpanzee cat ostrich chicken weasel piranha dog chameleon fox coyote raven spider kiwi wolf blackbird mouse falcon swan ostrich]
934,0.1,animals_wikipedia.csv,28,[nightingale rhinoceros ostrich tapir lizard hawk wasp tortoise ladybug kangaroo mongoose poodle dragonfly mammoth duck mink stingray emu bison stork bee grasshopper hyena lemur lemming flamingo oyster bumblebee ladybug]
935,0.2,animals_wikipedia.csv,36,[ant lobster squid mouse termite centipede spider snake parrot tortoise octopus scorpion owl rat chicken dove blackbird nightingale frog goose duck pigeon piranha donkey pony shrimp rabbit pig goat platypus toad gorilla wolf koala carp shark shrimp]
936,0.3,animals_wikipedia.csv,20,[shark ostrich toucan zebra giraffe cat piranha panda goldfish caiman parrot cow raven poodle crocodile mongoose hawk scorpion goat tarantula caiman]
937,0.1,animals_gigaword.csv,23,[parakeet skunk carp cat toad moth tortoise wasp woodpecker owl reindeer antelope cockroach albatross horse ostrich pig mouse cod piranha flea oyster catfish cockroach]
938,0.2,animals_gigaword.csv,17,[moose panther snake alligator dolphin panda dove parakeet hawk rattlesnake caiman blackbird chameleon bat moth wasp tiger moth]
939,0.3,animals_gigaword.csv,16,[otter alligator donkey mule duck crab tortoise elk goose squirrel parrot hamster chameleon chicken frog gecko tortoise]
940,0.1,animals_google.csv,41,[rabbit caterpillar elk okapi owl piranha goldfish penguin gorilla crocodile grasshopper duck gibbon snake scallop dove flea platypus dragonfly tarantula cat mouse frog snail skunk tiger kiwi chipmunk kangaroo nymph centipede wolf parakeet toucan jaguar ostrich whale weasel lemur reindeer boa centipede]
941,0.2,animals_google.csv,19,[ostrich finch falcon hawk baboon centipede swan leopard tortoise frog cuttlefish tapir mule yak cod prawn skunk owl crab frog]
942,0.3,animals_google.csv,26,[parrot lizard raven rabbit salmon snake whale prawn boa tarantula otter swan shrimp eel snail squid crocodile kangaroo panda piranha chimpanzee hamster giraffe skunk platypus weasel parrot]
